BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
25705942,29:31.0,1675279771,0xd3df6f49d0a51e621db939a20791126d7a5935fa94ff5f5e750a7f8945c72bef,0x208252de085cd910db5e14b6164dc4ce13cdb00b,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1908339,axlUSDC,Polygon
25949220,42:35.0,1675770155,0x2e21d1e9c31367234a2a81bedbfd2c84f4e6d3cc35e07f1e642c68a404533028,0x18468ef37051d08355c7a52d4cdbed50a5bfd75e,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1000472131,axlUSDC,Polygon
26349151,20:16.0,1676586016,0x66176f5184892ecba835de0c9b8ba19805c791410812fff2efe54b160804d9be,0x97a6c9fa860d40b210122f3d016710c7e3e141b3,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,157987449,axlUSDC,binance
25669417,09:04.0,1675206544,0x38150921930422fa084e9dce5fb301e09be04a0437dd5cf8a915825780f2eb3c,0x59d7c970a5517b149448799386c74b4f2a61c100,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,593648,axlUSDC,Arbitrum
26767985,59:21.0,1677434361,0xdb133836572f967270973e9e2fcad2bd05239e34f67871afc18bb0fcea0d40f4,0x4d85353efde3d939928682baffe7c33a56f8d8c1,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,541099,axlUSDC,binance
26851714,01:51.0,1677607311,0x3b050b5a4e094252161cad37d29c5b84fc5764e7940a7993e837129a803098a0,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,879011,axlUSDC,Arbitrum
25808470,35:53.0,1675485353,0xe4f43110ebc977eb5e51e5325fcb1cc8a59d861d679f1fc6070feba8b58d06cd,0xbf1bc5964f7d035f83f159f00209ff4352bd7394,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,200200741,axlUSDC,Fantom
25990586,05:07.0,1675854307,0xdd8887ba3899ceffd4921323add3cc34d912f673e785aeb07127bd7e9d9c7c0f,0x8471f124003f0a063c1398f2a2313e21dcea74cd,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,28551143,axlUSDC,Fantom
26677114,24:11.0,1677248651,0x33882fd16cb64b18b94103dfd29acbaa123a44fd841a9d92c2f59cff2369e238,0xa57adce1d2fe72949e4308867d894cd7e7de0ef2,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,100000,axlUSDC,Arbitrum
26679601,46:03.0,1677253563,0xab39aa57a44ba0bcd0e16bcd81892d32bd1e3c9a6d6311f165eabe7a103a6a0f,0x7976801d47982d72697998c75aa878b737151ed7,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,189401,axlUSDC,Arbitrum
